order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,refund_reason,days_since_purchase,delivery_confirmed,item_category,is_abuse
121.73,EUR,AU,IN,1,3,0.0194,0.0037,0,2,3,damaged,20,True,food,0
71.6,AUD,AU,FR,1,10,0.2238,0.0244,2,0,0,wrong_item,23,True,food,0
46.91,EUR,BR,CN,1,14,0.0294,0.0066,0,0,1,changed_mind,8,True,food,0
49.0,CAD,GB,GB,0,6,0.0651,0.0219,1,0,3,other,17,True,food,0
7.73,CAD,CA,FR,1,5,0.0624,0.0002,4,2,1,changed_mind,13,False,electronics,0
14.32,USD,CA,BR,1,8,0.1622,0.0193,4,0,1,changed_mind,11,False,beauty,0
488.2,GBP,CN,DE,1,7,0.1057,0.004,3,0,3,wrong_item,23,True,beauty,0
137.17,CAD,GB,BR,1,8,0.0312,0.0288,1,0,2,damaged,13,True,electronics,0
77.89,USD,NG,CN,1,4,0.1293,0.0025,2,0,0,other,19,True,food,0
279.23,CAD,NG,US,1,8,0.0433,0.0251,3,1,3,changed_mind,11,True,food,0
397.88,CAD,NG,IN,1,4,0.248,0.0901,2,1,2,wrong_item,13,False,food,0
500.43,GBP,US,IN,1,12,0.0654,0.0324,1,0,3,changed_mind,14,True,electronics,0
45.56,GBP,AU,GB,1,2,0.0539,0.011,1,3,3,wrong_item,15,True,clothing,0
18.17,AUD,CN,NG,1,6,0.0807,0.0479,2,0,2,other,16,True,electronics,0
64.93,USD,CA,CA,0,11,0.0281,0.0314,1,0,0,other,14,True,sports,0
35.92,CAD,US,CN,1,11,0.1008,0.0038,1,0,3,damaged,12,True,clothing,0
55.04,EUR,CN,GB,1,10,0.132,0.0263,1,2,3,other,20,True,home,0
218.24,CAD,AU,FR,1,12,0.0967,0.0252,0,1,1,changed_mind,15,True,sports,0
35.39,GBP,US,IN,1,8,0.1537,0.0624,4,2,2,not_as_described,10,True,electronics,0
19.51,USD,BR,BR,0,4,0.072,0.003,1,0,1,other,12,True,sports,0
26.06,CAD,DE,NG,1,9,0.185,0.0083,5,0,2,other,10,True,food,0
184.34,AUD,CA,FR,1,10,0.1719,0.022,1,2,2,not_as_described,18,True,beauty,0
23.43,AUD,CA,CN,1,6,0.0519,0.0013,2,0,4,other,18,True,electronics,0
65.3,GBP,BR,GB,1,9,0.1612,0.0106,1,0,1,damaged,13,True,food,0
8.08,EUR,CA,GB,1,9,0.0499,0.0091,3,0,0,damaged,19,True,electronics,0
38.83,AUD,BR,AU,1,10,0.1157,0.0148,2,1,1,damaged,14,True,home,0
30.96,CAD,BR,NG,1,6,0.0626,0.0056,2,1,3,other,16,True,clothing,0
33.75,EUR,NG,FR,1,10,0.1342,0.0279,3,0,1,not_as_described,10,True,electronics,0
19.47,GBP,CA,NG,1,11,0.0319,0.0072,0,1,2,wrong_item,14,True,food,0
66.37,GBP,GB,NG,1,7,0.0797,0.024,1,1,1,changed_mind,13,False,electronics,0
49.31,USD,US,BR,1,8,0.0805,0.0073,1,2,1,not_as_described,19,True,clothing,0
70.62,EUR,IN,NG,1,5,0.1314,0.036,4,1,1,changed_mind,12,True,sports,0
57.89,AUD,CN,IN,1,11,0.0194,0.0269,0,1,3,wrong_item,15,True,food,0
87.56,USD,CN,NG,1,7,0.1397,0.0276,0,2,1,other,17,True,beauty,0
67.21,CAD,AU,NG,1,15,0.0975,0.0344,1,2,0,damaged,16,True,sports,0
14.96,AUD,AU,NG,1,9,0.1294,0.0163,1,0,4,damaged,14,True,home,0
72.87,CAD,BR,DE,1,6,0.033,0.0045,4,0,3,damaged,11,True,electronics,0
22.65,CAD,CN,US,1,6,0.008,0.0002,2,1,1,not_as_described,11,False,electronics,0
358.74,EUR,AU,GB,1,6,0.0118,0.0072,5,0,0,wrong_item,15,False,sports,0
89.64,CAD,NG,GB,1,6,0.0964,0.0008,1,0,1,not_as_described,14,False,clothing,0
166.18,GBP,NG,AU,1,8,0.105,0.0111,4,0,5,other,4,False,electronics,0
38.4,CAD,DE,AU,1,9,0.0153,0.0092,2,0,1,other,20,True,home,0
40.86,EUR,AU,NG,1,5,0.1713,0.0063,5,0,2,not_as_described,18,False,clothing,0
106.24,EUR,CA,IN,1,9,0.0969,0.0351,2,1,1,changed_mind,11,True,home,0
68.57,EUR,CA,US,1,7,0.1769,0.0366,2,1,0,wrong_item,13,True,food,0
29.69,USD,IN,BR,1,6,0.0762,0.0008,4,1,2,wrong_item,17,True,beauty,0
37.95,EUR,CN,DE,1,7,0.0336,0.0579,0,2,2,changed_mind,12,True,beauty,0
703.05,AUD,CN,NG,1,8,0.0123,0.0368,1,1,0,wrong_item,8,True,beauty,0
24.18,GBP,NG,AU,1,7,0.0145,0.0143,6,1,2,not_as_described,9,True,clothing,0
15.55,USD,CA,NG,1,9,0.1568,0.0067,2,1,1,damaged,13,False,sports,0
131.09,CAD,BR,BR,0,5,0.2277,0.03,3,1,1,damaged,14,True,sports,0
68.45,CAD,NG,GB,1,11,0.116,0.0008,1,3,1,damaged,11,True,clothing,0
196.56,GBP,GB,DE,1,5,0.0517,0.0367,4,0,1,changed_mind,14,True,food,0
301.58,GBP,CN,CA,1,5,0.0273,0.0279,1,2,0,changed_mind,12,False,beauty,0
15.99,GBP,US,NG,1,11,0.0444,0.0224,2,1,2,changed_mind,25,True,electronics,0
257.05,AUD,NG,CA,1,5,0.0794,0.0035,2,0,3,damaged,13,True,electronics,0
20.54,AUD,NG,BR,1,11,0.1401,0.0008,1,1,5,other,11,True,electronics,0
15.78,GBP,CN,BR,1,6,0.1922,0.0366,2,0,1,changed_mind,14,True,food,0
27.07,CAD,IN,IN,0,10,0.0146,0.0579,3,1,1,changed_mind,21,True,beauty,0
362.23,GBP,GB,FR,1,6,0.128,0.0049,2,0,3,damaged,16,True,sports,0
33.23,USD,DE,NG,1,5,0.0585,0.025,1,0,2,not_as_described,12,True,beauty,0
16.26,EUR,BR,IN,1,6,0.0609,0.0372,2,0,3,changed_mind,14,True,food,0
37.18,AUD,GB,DE,1,7,0.0882,0.0092,3,1,1,wrong_item,12,True,beauty,0
134.81,EUR,CA,US,1,7,0.0311,0.0002,1,1,1,not_as_described,15,True,food,0
162.01,EUR,BR,IN,1,5,0.1679,0.0301,1,0,2,not_as_described,21,False,beauty,0
4.53,USD,CN,FR,1,5,0.2463,0.0161,2,1,1,damaged,16,True,home,0
53.68,CAD,AU,US,1,10,0.0712,0.0064,1,0,0,other,14,True,beauty,0
144.95,USD,DE,BR,1,8,0.0936,0.0961,4,1,1,damaged,11,False,clothing,0
169.2,EUR,CN,GB,1,2,0.0539,0.0074,3,3,1,damaged,20,True,food,0
30.68,GBP,DE,BR,1,8,0.0756,0.0113,1,0,1,not_as_described,7,True,clothing,0
53.23,CAD,AU,CN,1,10,0.0452,0.0002,1,1,5,other,12,False,beauty,1
419.77,EUR,DE,FR,1,11,0.0115,0.0187,3,2,3,not_as_described,19,True,clothing,0
27.88,CAD,US,AU,1,6,0.1605,0.0048,2,0,0,not_as_described,17,True,sports,0
1.57,EUR,GB,FR,1,4,0.0383,0.0015,2,0,1,changed_mind,3,True,food,0
32.58,USD,FR,BR,1,6,0.112,0.0399,3,1,1,not_as_described,12,False,beauty,0
20.03,EUR,NG,DE,1,7,0.1437,0.0469,1,0,1,wrong_item,14,True,electronics,0
35.69,GBP,AU,US,1,8,0.0511,0.0573,4,1,2,damaged,15,True,electronics,0
5.18,GBP,CA,GB,1,11,0.1168,0.0344,1,0,3,not_as_described,8,True,sports,0
174.19,USD,FR,IN,1,12,0.0885,0.0273,2,1,3,other,14,True,home,0
167.36,CAD,NG,IN,1,9,0.0843,0.0275,6,1,3,damaged,10,True,electronics,0
30.84,CAD,FR,AU,1,9,0.1512,0.0046,2,1,2,not_as_described,14,True,sports,0
104.79,CAD,CA,CN,1,7,0.1413,0.0181,1,0,1,wrong_item,20,False,clothing,0
34.13,EUR,CA,BR,1,5,0.0799,0.0573,5,0,2,damaged,15,True,clothing,0
31.76,USD,IN,CA,1,8,0.0294,0.0553,2,1,1,wrong_item,10,True,electronics,0
39.96,AUD,BR,GB,1,6,0.026,0.0009,2,1,1,wrong_item,18,False,sports,0
37.19,USD,BR,US,1,7,0.0674,0.012,2,0,3,other,19,True,sports,0
29.38,USD,AU,DE,1,4,0.0557,0.0053,3,0,1,not_as_described,21,True,home,0
260.02,EUR,CA,BR,1,9,0.0105,0.0044,3,2,1,not_as_described,13,True,sports,0
63.39,AUD,IN,CA,1,9,0.0083,0.0343,2,1,0,wrong_item,17,True,home,0
26.41,GBP,BR,IN,1,6,0.192,0.0105,2,0,1,damaged,9,True,electronics,0
63.44,USD,NG,GB,1,10,0.0602,0.0039,0,3,1,wrong_item,18,True,beauty,0
139.88,AUD,CA,GB,1,7,0.149,0.03,4,1,3,other,14,True,clothing,0
72.77,EUR,US,AU,1,13,0.1085,0.0026,1,0,2,damaged,16,True,home,0
38.21,GBP,BR,CA,1,13,0.0844,0.0158,0,0,2,other,18,False,beauty,0
227.24,GBP,DE,FR,1,7,0.0766,0.0478,5,0,1,changed_mind,14,True,food,0
257.39,AUD,GB,DE,1,12,0.0112,0.0718,0,1,1,not_as_described,11,True,beauty,0
9.22,GBP,DE,AU,1,5,0.0788,0.0045,0,0,1,other,8,True,clothing,0
120.77,EUR,CA,NG,1,7,0.0928,0.0043,2,0,1,damaged,15,False,beauty,0
282.73,AUD,FR,IN,1,8,0.2155,0.0241,2,1,0,not_as_described,17,True,beauty,0
198.31,GBP,NG,GB,1,9,0.0569,0.0085,1,2,3,other,11,True,sports,0
16.71,CAD,GB,GB,0,8,0.1254,0.0142,3,1,2,changed_mind,17,True,food,0
4.55,AUD,FR,CN,1,5,0.0499,0.0002,1,1,1,wrong_item,8,True,food,0
99.16,GBP,CA,US,1,3,0.0301,0.0115,2,1,1,damaged,14,False,clothing,0
37.56,AUD,AU,US,1,7,0.1084,0.0076,0,0,3,wrong_item,7,True,food,0
26.65,CAD,GB,DE,1,9,0.0504,0.012,1,1,2,damaged,10,True,sports,0
30.04,CAD,BR,DE,1,8,0.0952,0.0495,1,0,2,not_as_described,15,True,sports,0
45.51,EUR,NG,US,1,12,0.0752,0.007,3,0,1,other,9,False,beauty,0
70.97,USD,GB,AU,1,6,0.0532,0.014,1,1,1,not_as_described,12,True,beauty,0
30.21,EUR,GB,AU,1,5,0.029,0.0037,3,1,1,damaged,16,False,electronics,0
36.02,GBP,NG,IN,1,12,0.1014,0.0148,3,1,2,wrong_item,19,True,clothing,0
340.73,AUD,BR,BR,0,6,0.1851,0.005,2,1,0,damaged,12,True,food,0
72.54,GBP,CA,GB,1,10,0.2175,0.0161,3,2,1,damaged,12,True,electronics,0
34.17,GBP,US,AU,1,8,0.0774,0.0156,1,1,3,other,13,True,beauty,0
6.46,AUD,GB,GB,0,7,0.0352,0.0137,3,1,1,damaged,16,True,sports,0
131.1,EUR,CA,FR,1,5,0.0389,0.0255,2,0,0,damaged,18,True,sports,0
105.28,AUD,DE,CA,1,9,0.092,0.0076,3,4,1,wrong_item,15,False,electronics,0
27.88,EUR,AU,US,1,4,0.0366,0.0662,2,1,0,not_as_described,11,False,food,0
166.75,USD,DE,IN,1,11,0.0917,0.0308,2,1,1,changed_mind,10,True,beauty,0
57.24,AUD,IN,IN,0,10,0.0773,0.0119,5,2,2,wrong_item,12,True,clothing,0
186.54,AUD,IN,DE,1,5,0.1576,0.13,1,0,4,wrong_item,14,True,electronics,0
72.26,CAD,CA,AU,1,5,0.0201,0.0015,1,0,0,damaged,14,True,food,0
13.57,USD,DE,AU,1,9,0.128,0.0216,1,1,0,not_as_described,23,True,sports,0
4.43,EUR,CA,GB,1,7,0.0884,0.0184,1,1,0,changed_mind,21,True,clothing,0
23.14,USD,BR,DE,1,8,0.0678,0.0275,2,1,0,wrong_item,12,True,clothing,0
65.47,EUR,NG,IN,1,6,0.1538,0.033,0,2,0,damaged,16,True,clothing,0
39.15,USD,IN,FR,1,4,0.0474,0.0092,4,1,2,damaged,13,True,beauty,0
30.59,CAD,NG,IN,1,4,0.0744,0.0079,0,3,2,damaged,10,False,electronics,0
59.1,USD,AU,GB,1,6,0.1441,0.0158,1,2,0,wrong_item,14,True,electronics,0
140.54,EUR,IN,DE,1,4,0.0972,0.0085,1,3,1,wrong_item,14,True,clothing,0
66.6,AUD,US,IN,1,5,0.0842,0.0397,3,2,1,wrong_item,19,True,electronics,0
10.18,CAD,IN,FR,1,4,0.0392,0.0006,1,0,1,not_as_described,11,True,home,0
27.81,EUR,DE,CA,1,10,0.009,0.0082,1,0,1,not_as_described,12,True,home,0
94.0,AUD,DE,CN,1,8,0.0614,0.0088,1,0,2,damaged,16,True,electronics,0
36.95,CAD,US,DE,1,8,0.0929,0.0093,3,2,2,wrong_item,14,False,clothing,0
53.23,EUR,IN,CN,1,7,0.0376,0.0306,3,0,1,other,13,True,electronics,0
149.04,CAD,CN,GB,1,6,0.0997,0.0387,1,1,0,changed_mind,13,True,sports,0
18.13,GBP,US,CA,1,8,0.0958,0.0211,2,0,2,changed_mind,17,False,food,0
78.25,CAD,GB,IN,1,12,0.1026,0.026,0,0,0,not_as_described,15,True,clothing,0
33.15,AUD,FR,GB,1,11,0.162,0.0239,1,1,2,damaged,10,True,clothing,0
23.07,EUR,CN,NG,1,8,0.2066,0.0116,2,2,0,not_as_described,12,False,beauty,1
56.91,CAD,BR,US,1,8,0.0478,0.005,2,1,0,wrong_item,9,True,home,0
25.44,USD,DE,US,1,10,0.1834,0.0164,2,3,1,not_as_described,13,True,home,0
256.29,EUR,IN,CA,1,10,0.0552,0.0063,3,1,2,damaged,17,True,home,0
22.7,GBP,AU,FR,1,8,0.0556,0.0527,0,0,2,damaged,15,True,electronics,0
19.04,EUR,DE,NG,1,10,0.0693,0.0164,0,0,4,not_as_described,16,True,electronics,0
26.32,EUR,AU,DE,1,6,0.0426,0.0166,3,0,0,wrong_item,12,True,beauty,0
165.28,EUR,GB,CN,1,10,0.0418,0.0219,2,2,2,damaged,15,True,food,0
98.26,GBP,BR,IN,1,5,0.0705,0.0122,2,0,1,wrong_item,24,True,sports,0
129.93,GBP,CA,AU,1,5,0.069,0.0229,5,2,1,damaged,11,True,clothing,0
339.96,GBP,FR,IN,1,12,0.0898,0.0052,5,0,2,wrong_item,11,True,sports,0
19.85,CAD,BR,NG,1,7,0.0718,0.0006,2,0,1,not_as_described,13,True,home,0
23.2,GBP,AU,FR,1,4,0.1511,0.0268,2,0,1,wrong_item,10,True,home,0
150.59,USD,AU,BR,1,6,0.0892,0.0336,1,2,1,not_as_described,21,True,sports,0
86.21,CAD,CN,DE,1,8,0.0128,0.0007,6,2,2,wrong_item,6,False,beauty,0
258.09,CAD,BR,GB,1,13,0.0389,0.0497,3,1,2,damaged,12,True,clothing,0
21.34,GBP,IN,FR,1,8,0.0659,0.0041,3,1,2,other,12,True,clothing,0
98.91,AUD,GB,NG,1,10,0.0427,0.0136,3,0,4,wrong_item,13,True,home,0
49.66,EUR,CA,US,1,9,0.1042,0.015,3,1,2,other,7,True,sports,0
613.53,EUR,NG,GB,1,5,0.1767,0.0001,3,0,1,not_as_described,10,True,food,0
15.97,AUD,AU,CN,1,10,0.029,0.033,3,1,3,other,17,True,sports,0
115.17,USD,FR,NG,1,13,0.0676,0.048,0,0,1,other,9,True,home,0
272.31,EUR,FR,CA,1,8,0.0594,0.0191,2,1,2,changed_mind,17,False,food,0
271.8,CAD,AU,DE,1,6,0.0275,0.0165,2,3,2,other,15,True,clothing,0
36.3,EUR,GB,CN,1,12,0.2601,0.007,1,2,2,changed_mind,16,False,electronics,0
107.21,EUR,NG,DE,1,11,0.0354,0.0412,3,3,2,changed_mind,12,True,sports,0
57.29,EUR,CN,GB,1,10,0.0372,0.0017,2,1,1,damaged,14,True,home,0
36.22,GBP,AU,IN,1,7,0.3667,0.0015,2,0,2,other,6,True,clothing,0
160.38,EUR,FR,BR,1,3,0.1218,0.0546,1,0,0,changed_mind,17,True,electronics,0
97.33,USD,CA,GB,1,9,0.0309,0.0167,0,1,1,damaged,8,True,sports,0
179.42,CAD,CN,FR,1,13,0.0457,0.002,3,0,1,damaged,13,True,sports,0
200.52,AUD,DE,US,1,10,0.0098,0.0239,2,0,1,other,20,True,electronics,0
15.6,AUD,DE,FR,1,5,0.1007,0.0046,3,0,1,other,15,True,beauty,0
49.72,AUD,NG,AU,1,10,0.147,0.0641,2,2,2,changed_mind,9,True,clothing,0
29.56,EUR,CA,CN,1,7,0.1862,0.0057,1,2,0,other,18,True,clothing,0
66.45,EUR,BR,FR,1,9,0.1013,0.0669,2,0,4,changed_mind,13,True,electronics,0
203.32,CAD,AU,AU,0,6,0.1331,0.0101,1,4,1,damaged,6,True,beauty,0
122.91,USD,CN,US,1,10,0.0744,0.017,3,3,1,not_as_described,14,True,food,0
16.05,USD,IN,DE,1,4,0.0343,0.0133,3,2,2,other,11,False,beauty,0
98.91,USD,GB,AU,1,7,0.097,0.0092,2,0,0,wrong_item,12,True,clothing,0
434.17,CAD,CA,CA,0,9,0.157,0.0027,3,0,3,damaged,12,True,clothing,0
98.71,AUD,IN,CA,1,10,0.1819,0.0042,0,2,2,damaged,20,True,food,0
225.73,GBP,US,BR,1,10,0.0816,0.0504,3,0,0,other,12,True,sports,0
304.36,GBP,IN,NG,1,6,0.0374,0.0063,0,0,3,other,7,True,electronics,0
14.84,CAD,GB,BR,1,8,0.0794,0.0327,1,3,7,changed_mind,11,True,beauty,0
21.36,CAD,AU,IN,1,9,0.1803,0.0824,1,2,0,wrong_item,11,True,clothing,0
27.21,CAD,IN,AU,1,8,0.0717,0.0009,2,0,3,other,14,True,electronics,0
33.74,EUR,GB,US,1,9,0.0848,0.0033,2,1,1,other,18,True,clothing,0
27.98,CAD,NG,DE,1,6,0.2105,0.0104,2,0,2,not_as_described,16,True,electronics,0
75.38,EUR,FR,CN,1,9,0.0566,0.0056,0,1,0,changed_mind,15,True,sports,0
33.72,GBP,FR,IN,1,8,0.1463,0.0179,2,0,1,wrong_item,14,True,home,0
143.0,EUR,IN,AU,1,8,0.0251,0.0256,5,1,2,changed_mind,14,True,sports,0
399.71,AUD,US,FR,1,8,0.079,0.026,4,0,2,changed_mind,12,True,home,0
351.61,AUD,CN,NG,1,6,0.0626,0.0346,2,3,2,wrong_item,14,True,clothing,0
20.79,CAD,IN,BR,1,8,0.0992,0.0376,1,3,1,wrong_item,14,True,electronics,0
23.27,CAD,NG,FR,1,9,0.0651,0.0044,0,1,0,other,7,True,electronics,0
75.61,USD,CN,BR,1,10,0.0839,0.0152,2,0,2,other,16,True,clothing,0
45.65,USD,AU,BR,1,9,0.0663,0.0158,4,0,0,not_as_described,11,True,beauty,0
6.56,CAD,DE,IN,1,8,0.203,0.0036,2,0,2,not_as_described,7,True,clothing,0
750.98,GBP,FR,NG,1,9,0.0444,0.0017,1,0,2,not_as_described,9,True,clothing,0
32.64,EUR,CN,DE,1,8,0.0353,0.0016,3,1,3,not_as_described,11,True,clothing,0
49.68,CAD,NG,AU,1,10,0.0539,0.0304,2,0,1,changed_mind,17,True,home,0
87.59,GBP,BR,CA,1,4,0.0225,0.0319,0,0,2,wrong_item,13,False,clothing,0
29.06,AUD,BR,DE,1,8,0.0252,0.0115,0,0,4,changed_mind,10,True,beauty,0
298.82,EUR,DE,FR,1,10,0.1813,0.018,0,2,2,other,18,True,clothing,0
76.89,GBP,FR,BR,1,7,0.014,0.0173,5,2,0,not_as_described,13,True,sports,0
56.59,USD,DE,AU,1,6,0.0087,0.0228,1,1,2,changed_mind,11,True,food,0
105.82,EUR,GB,GB,0,9,0.1784,0.0854,0,1,3,wrong_item,13,True,sports,0
76.26,AUD,BR,GB,1,7,0.0867,0.0482,2,2,4,wrong_item,23,True,clothing,0
42.96,USD,FR,FR,0,9,0.1025,0.0195,1,2,2,damaged,14,False,electronics,0
19.54,EUR,AU,GB,1,11,0.1862,0.0003,1,0,0,other,13,True,beauty,1
42.2,CAD,CN,US,1,3,0.0128,0.0136,2,0,1,wrong_item,13,True,beauty,0
419.41,GBP,BR,BR,0,9,0.1432,0.0064,2,1,0,not_as_described,15,False,clothing,0
75.87,CAD,DE,AU,1,7,0.1636,0.0087,2,1,1,wrong_item,20,True,clothing,0
57.53,USD,US,CN,1,7,0.0857,0.0045,0,0,0,wrong_item,15,True,beauty,0
135.76,EUR,US,AU,1,8,0.0798,0.0033,4,1,3,not_as_described,13,False,beauty,0
153.09,GBP,IN,FR,1,9,0.1318,0.0012,2,1,1,damaged,10,True,electronics,0
18.84,CAD,GB,NG,1,6,0.0423,0.0113,0,1,2,damaged,14,True,home,0
72.86,CAD,IN,NG,1,10,0.0238,0.0009,4,1,2,wrong_item,18,True,food,0
78.2,GBP,FR,GB,1,7,0.0727,0.0043,2,1,2,wrong_item,15,False,clothing,0
73.17,CAD,GB,FR,1,10,0.2383,0.0194,2,1,1,damaged,11,False,clothing,0
172.28,CAD,GB,BR,1,9,0.0901,0.0123,2,1,2,changed_mind,13,True,electronics,0
96.93,AUD,CA,DE,1,7,0.0882,0.0152,1,2,1,wrong_item,10,True,beauty,0
172.7,USD,FR,AU,1,7,0.1317,0.0252,1,1,2,wrong_item,14,True,beauty,0
249.2,EUR,CA,CA,0,8,0.2966,0.0079,2,0,0,other,12,True,electronics,1
98.85,AUD,NG,AU,1,13,0.0881,0.0156,1,1,2,not_as_described,9,True,sports,0
799.52,AUD,US,GB,1,8,0.1243,0.0222,0,1,1,other,5,True,clothing,0
36.68,AUD,BR,CN,1,8,0.0849,0.0276,4,1,0,changed_mind,14,True,sports,0
40.85,CAD,BR,FR,1,7,0.017,0.03,1,1,1,damaged,15,True,electronics,0
14.52,USD,NG,IN,1,8,0.0589,0.0051,1,3,2,damaged,14,True,beauty,0
16.42,GBP,CN,NG,1,8,0.0175,0.0182,3,4,2,wrong_item,10,True,electronics,0
371.09,CAD,US,GB,1,5,0.1915,0.0012,3,0,2,changed_mind,15,True,home,0
54.44,AUD,US,DE,1,7,0.0198,0.0226,0,0,2,wrong_item,9,True,home,0
85.13,EUR,CA,NG,1,9,0.0294,0.0149,6,1,1,other,13,True,home,0
69.67,EUR,NG,NG,0,8,0.0657,0.0583,1,2,3,not_as_described,17,True,food,0
27.01,USD,BR,CA,1,9,0.1109,0.0007,4,1,0,wrong_item,22,True,food,0
32.71,EUR,CA,CN,1,6,0.1158,0.0073,5,0,0,other,12,True,food,0
26.35,GBP,CN,IN,1,12,0.0191,0.0262,2,2,0,other,15,True,food,0
26.47,CAD,US,AU,1,7,0.0604,0.0069,2,1,5,changed_mind,6,False,food,0
220.36,EUR,DE,AU,1,7,0.0809,0.0083,3,2,2,not_as_described,17,False,home,0
42.44,CAD,US,CN,1,8,0.1253,0.0291,0,2,4,wrong_item,13,False,beauty,0
42.81,AUD,IN,IN,0,11,0.067,0.0036,1,1,2,other,12,True,sports,0
43.34,USD,AU,US,1,7,0.0695,0.0032,3,1,2,other,5,True,beauty,0
33.64,EUR,AU,US,1,10,0.06,0.0139,2,0,0,damaged,11,True,food,0
42.41,AUD,FR,NG,1,7,0.1572,0.0309,1,1,0,wrong_item,9,True,electronics,0
51.46,USD,GB,IN,1,6,0.1172,0.0172,2,1,1,not_as_described,18,False,electronics,0
104.49,CAD,AU,GB,1,4,0.1246,0.0005,2,1,2,changed_mind,15,True,clothing,0
22.92,USD,US,NG,1,6,0.1584,0.0084,1,2,1,not_as_described,12,True,beauty,0
153.13,USD,AU,DE,1,7,0.0857,0.0066,1,0,1,other,15,True,clothing,0
98.43,EUR,FR,CN,1,6,0.0274,0.011,3,1,0,other,17,True,food,0
49.22,GBP,NG,IN,1,10,0.1181,0.0133,0,0,0,wrong_item,19,True,sports,0
54.68,USD,CA,BR,1,9,0.0679,0.0019,4,2,3,not_as_described,22,True,home,0
70.64,EUR,US,CA,1,10,0.174,0.0077,1,1,0,damaged,13,True,beauty,0
112.94,AUD,US,US,0,9,0.0222,0.0234,3,2,3,damaged,9,True,beauty,0
42.55,GBP,DE,BR,1,7,0.036,0.037,3,0,3,not_as_described,14,True,beauty,0
51.1,EUR,GB,AU,1,7,0.1068,0.0348,2,1,1,wrong_item,7,True,electronics,0
50.69,AUD,NG,US,1,7,0.0639,0.0205,2,0,1,other,22,True,sports,0
65.87,EUR,GB,GB,0,9,0.1035,0.0033,1,1,2,damaged,12,True,clothing,0
15.88,USD,NG,AU,1,8,0.0658,0.0068,3,0,2,other,16,True,clothing,0
161.26,GBP,CN,BR,1,9,0.054,0.0074,3,3,0,not_as_described,14,True,home,0
122.65,CAD,IN,BR,1,11,0.0909,0.041,3,3,0,changed_mind,12,True,home,0
41.26,EUR,CN,BR,1,9,0.0846,0.0044,1,1,1,changed_mind,14,True,clothing,0
237.17,AUD,GB,IN,1,7,0.105,0.0134,1,2,2,other,15,True,home,0
206.63,AUD,CA,CA,0,9,0.2066,0.0028,1,1,1,changed_mind,15,True,clothing,0
13.76,EUR,FR,IN,1,9,0.0457,0.0271,2,0,1,wrong_item,15,True,food,0
128.69,CAD,DE,CN,1,9,0.0774,0.0013,2,0,1,not_as_described,15,True,sports,0
53.23,AUD,IN,US,1,7,0.1737,0.0069,4,0,2,damaged,23,True,electronics,0
9.25,GBP,FR,DE,1,6,0.0203,0.0091,0,0,0,not_as_described,14,True,home,0
24.45,AUD,AU,IN,1,10,0.099,0.0067,1,4,1,other,13,True,clothing,0
20.86,USD,IN,DE,1,5,0.1882,0.0128,3,0,2,not_as_described,13,True,clothing,0
15.34,AUD,AU,GB,1,5,0.0827,0.0102,3,3,0,damaged,9,True,home,0
159.88,GBP,CN,AU,1,7,0.0816,0.0013,2,1,3,wrong_item,10,True,clothing,0
60.61,EUR,US,DE,1,6,0.036,0.0357,3,0,3,not_as_described,17,True,sports,0
28.66,EUR,DE,GB,1,7,0.0562,0.0075,1,2,2,damaged,12,True,food,0
141.93,GBP,IN,NG,1,4,0.0376,0.0375,1,0,1,not_as_described,12,True,clothing,0
30.07,EUR,CA,FR,1,10,0.2506,0.0039,2,0,2,other,15,False,beauty,0
18.91,GBP,FR,GB,1,7,0.0181,0.0629,3,1,4,damaged,13,True,home,0
115.82,AUD,IN,AU,1,2,0.0718,0.0093,4,1,1,other,11,True,clothing,0
23.75,GBP,DE,AU,1,11,0.0325,0.0476,1,1,3,not_as_described,15,True,electronics,0
344.32,GBP,CN,DE,1,11,0.0741,0.0105,2,1,1,damaged,12,True,clothing,0
22.84,GBP,FR,GB,1,9,0.0623,0.0343,0,2,2,other,11,True,electronics,0
77.13,AUD,FR,CA,1,12,0.1088,0.0083,1,1,2,damaged,11,True,clothing,0
33.67,EUR,DE,BR,1,8,0.2635,0.0189,4,0,2,not_as_described,14,True,home,0
52.59,CAD,DE,CA,1,5,0.1109,0.0219,1,3,3,damaged,13,False,food,0
12.37,AUD,IN,DE,1,7,0.1292,0.0186,1,2,1,changed_mind,14,True,food,0
152.06,USD,US,CA,1,6,0.0719,0.0098,0,0,1,changed_mind,22,True,sports,0
38.77,USD,US,DE,1,9,0.0273,0.0304,3,1,1,not_as_described,13,True,home,0
30.12,CAD,FR,NG,1,7,0.1044,0.005,4,1,1,not_as_described,10,True,electronics,0
37.9,EUR,NG,NG,0,6,0.0363,0.0184,1,1,1,other,17,False,sports,0
14.24,EUR,CA,IN,1,11,0.067,0.0277,0,2,0,not_as_described,14,True,electronics,0
28.77,EUR,FR,US,1,5,0.0415,0.0039,4,0,3,wrong_item,16,False,clothing,0
47.97,CAD,US,BR,1,8,0.0042,0.0056,1,1,2,other,15,True,home,0
133.87,GBP,GB,NG,1,7,0.1086,0.0753,1,3,3,damaged,19,True,clothing,0
