order_amount,currency,billing_country,shipping_country,country_mismatch,customer_total_orders,customer_refund_rate,customer_dispute_rate,device_reuse_count,ip_reuse_count,order_velocity_24h,is_returned
48.46,AUD,NG,NG,0,9,0.0915,0.0214,5,0,1,0
306.08,CAD,DE,AU,1,8,0.0258,0.0049,2,0,0,0
49.42,GBP,IN,CA,1,6,0.048,0.0546,1,0,3,0
79.11,AUD,US,DE,1,15,0.0957,0.0501,4,2,1,0
161.19,CAD,FR,CA,1,5,0.1525,0.0203,1,0,1,0
102.22,USD,IN,DE,1,11,0.0567,0.0089,0,0,3,1
3.88,AUD,CN,US,1,14,0.0479,0.0082,1,0,0,0
41.71,GBP,GB,NG,1,9,0.0157,0.0086,1,0,1,0
14.01,USD,IN,BR,1,11,0.0096,0.0005,0,0,1,0
15.66,USD,DE,GB,1,2,0.1049,0.0064,4,0,2,0
9.47,EUR,US,DE,1,6,0.0433,0.0149,2,1,4,0
7.68,CAD,GB,US,1,8,0.2434,0.0062,0,1,1,0
13.69,AUD,CA,BR,1,6,0.0615,0.0028,1,0,5,0
86.38,GBP,CA,CA,0,5,0.1616,0.0036,1,0,0,0
9.0,USD,BR,US,1,7,0.0628,0.0017,3,0,1,0
312.07,AUD,US,DE,1,3,0.0483,0.0223,3,1,0,0
32.23,GBP,US,CN,1,6,0.116,0.0052,3,0,1,0
22.49,GBP,IN,CA,1,9,0.1309,0.0886,4,0,0,1
48.54,GBP,DE,IN,1,9,0.1277,0.0253,1,2,2,0
122.7,GBP,IN,BR,1,8,0.193,0.0174,3,0,0,0
36.11,CAD,FR,AU,1,6,0.1025,0.0239,2,0,1,0
8.62,EUR,GB,CN,1,10,0.0446,0.0159,2,3,3,0
62.21,EUR,FR,FR,0,14,0.1484,0.0157,1,0,3,0
73.11,CAD,FR,NG,1,7,0.0532,0.028,2,0,1,0
53.3,CAD,BR,US,1,4,0.1869,0.0533,0,1,1,0
73.21,GBP,GB,IN,1,15,0.0541,0.0278,0,3,0,0
247.43,USD,CA,AU,1,6,0.0862,0.004,0,3,6,0
359.9,EUR,GB,CN,1,8,0.0335,0.0101,2,0,1,0
222.15,GBP,FR,BR,1,14,0.1045,0.0582,4,2,1,0
54.86,CAD,BR,AU,1,9,0.1105,0.0067,7,1,3,1
114.19,CAD,GB,AU,1,12,0.0405,0.0226,2,0,1,0
89.66,CAD,AU,AU,0,8,0.1101,0.0237,2,2,1,1
36.21,GBP,US,CA,1,9,0.0869,0.0018,1,1,3,0
67.14,EUR,NG,NG,0,8,0.0607,0.0305,3,1,2,0
29.12,EUR,CN,CN,0,10,0.0413,0.0137,2,1,2,0
65.27,AUD,IN,FR,1,6,0.0833,0.012,1,0,1,0
5.54,USD,NG,DE,1,9,0.1896,0.006,3,3,2,0
42.05,USD,FR,GB,1,8,0.0436,0.0529,3,0,1,0
262.19,USD,IN,BR,1,10,0.0384,0.003,5,3,0,0
59.05,USD,FR,CN,1,4,0.1147,0.0094,2,2,0,0
35.69,USD,BR,BR,0,14,0.1024,0.0328,1,0,0,0
56.81,EUR,GB,AU,1,10,0.0694,0.0272,2,3,0,0
32.44,EUR,CA,BR,1,9,0.0716,0.0055,0,1,0,0
64.67,AUD,CN,BR,1,5,0.0461,0.0104,2,1,2,0
10.78,GBP,DE,DE,0,5,0.0386,0.0045,1,1,1,0
93.96,EUR,IN,CA,1,7,0.0189,0.0067,1,1,2,0
88.01,GBP,IN,BR,1,6,0.1122,0.0059,5,2,0,0
16.36,AUD,IN,DE,1,7,0.0995,0.03,2,0,2,0
161.69,AUD,CA,IN,1,9,0.0103,0.0099,1,2,0,0
38.98,EUR,BR,BR,0,7,0.0732,0.0305,2,0,4,0
58.41,GBP,BR,GB,1,10,0.0927,0.05,2,1,0,0
251.82,USD,GB,BR,1,10,0.107,0.0241,2,1,3,0
56.21,GBP,BR,DE,1,7,0.0217,0.0292,0,2,0,0
41.74,USD,BR,FR,1,7,0.0432,0.0183,3,1,0,0
77.26,AUD,CA,IN,1,11,0.2967,0.0531,0,3,0,0
333.69,USD,GB,NG,1,8,0.0585,0.0325,1,1,0,0
77.93,EUR,BR,AU,1,10,0.1537,0.0164,3,0,1,0
64.9,EUR,DE,GB,1,11,0.2138,0.0126,2,0,3,1
62.47,EUR,NG,GB,1,9,0.0441,0.0189,0,1,1,0
10.31,EUR,CN,DE,1,3,0.0509,0.0177,2,1,1,0
26.37,EUR,AU,BR,1,4,0.1687,0.0078,1,1,1,1
198.47,CAD,NG,CA,1,8,0.1494,0.0174,1,2,1,1
54.63,EUR,GB,AU,1,10,0.0189,0.051,3,1,0,0
226.64,GBP,CN,BR,1,10,0.0357,0.0027,5,0,2,0
16.58,CAD,DE,GB,1,6,0.0544,0.0204,3,1,1,0
30.48,EUR,CA,US,1,9,0.1007,0.0177,2,0,3,0
43.26,AUD,AU,NG,1,7,0.0927,0.0122,3,1,1,0
157.18,EUR,CA,IN,1,8,0.0362,0.0343,1,0,2,0
24.91,EUR,US,IN,1,5,0.3664,0.0089,3,0,0,0
36.84,GBP,NG,CN,1,11,0.0026,0.0056,0,2,4,1
153.72,AUD,GB,BR,1,13,0.0936,0.0836,1,1,0,1
26.92,GBP,AU,BR,1,10,0.0519,0.0048,1,1,2,0
38.31,EUR,US,FR,1,8,0.0593,0.0278,2,3,2,0
106.53,CAD,AU,CN,1,7,0.2609,0.0194,2,2,3,0
87.31,AUD,DE,AU,1,7,0.1027,0.0244,2,1,1,1
81.97,EUR,DE,DE,0,8,0.1247,0.0251,1,3,1,0
60.5,USD,DE,US,1,7,0.1275,0.0098,3,0,1,0
103.62,AUD,FR,US,1,12,0.0867,0.0212,2,0,0,0
41.69,CAD,CN,US,1,6,0.1442,0.052,3,0,1,0
286.67,EUR,CA,BR,1,5,0.09,0.0267,1,0,1,0
21.36,CAD,CN,GB,1,7,0.1277,0.1334,2,1,1,0
298.9,USD,CN,NG,1,11,0.0022,0.0207,0,0,0,0
14.3,USD,NG,BR,1,5,0.0542,0.0182,1,1,0,0
104.26,AUD,US,IN,1,7,0.017,0.0006,3,1,1,0
85.13,USD,CA,CA,0,18,0.0781,0.0073,2,1,1,0
10.38,EUR,FR,BR,1,6,0.0574,0.034,0,1,0,0
30.35,AUD,GB,CA,1,3,0.1065,0.0095,2,0,2,0
20.01,CAD,US,IN,1,14,0.1914,0.0164,3,0,0,0
24.12,USD,CA,DE,1,5,0.0906,0.0055,4,4,2,0
71.61,GBP,IN,IN,0,8,0.0904,0.0005,2,2,0,0
8.55,USD,AU,US,1,12,0.1301,0.0048,2,0,5,0
27.98,AUD,IN,AU,1,11,0.0656,0.0268,1,4,0,0
56.76,USD,CA,US,1,6,0.0578,0.0264,3,1,0,0
34.78,AUD,US,GB,1,7,0.0154,0.0401,4,1,1,0
96.31,EUR,AU,NG,1,12,0.1668,0.0295,2,0,2,0
43.03,EUR,CA,IN,1,5,0.0248,0.0196,4,0,0,0
232.52,GBP,FR,BR,1,12,0.0868,0.012,2,0,2,0
43.26,EUR,CN,GB,1,6,0.093,0.0022,3,1,2,0
79.42,CAD,AU,FR,1,4,0.1123,0.0257,3,0,0,0
33.07,GBP,BR,BR,0,8,0.1758,0.0049,1,2,2,0
82.99,GBP,US,IN,1,9,0.0212,0.0236,2,1,2,0
5.04,USD,DE,GB,1,7,0.0583,0.0149,2,2,3,0
41.84,USD,NG,BR,1,6,0.0611,0.0058,3,0,1,0
185.99,AUD,NG,CN,1,4,0.0942,0.0299,3,2,0,0
52.03,USD,DE,FR,1,7,0.2589,0.0592,3,1,1,1
148.19,GBP,IN,CN,1,7,0.0599,0.0257,1,0,0,0
441.96,USD,NG,US,1,10,0.0528,0.0417,1,1,3,1
55.65,USD,BR,NG,1,7,0.1908,0.0417,1,0,1,0
408.05,EUR,US,US,0,3,0.0572,0.0175,1,0,1,0
197.34,CAD,NG,CA,1,11,0.212,0.0393,2,3,3,0
53.79,GBP,US,US,0,4,0.0344,0.0643,2,0,1,0
46.48,CAD,AU,US,1,4,0.045,0.0053,1,0,4,1
214.96,CAD,CA,AU,1,9,0.0768,0.0076,4,2,1,0
18.7,CAD,IN,CA,1,7,0.0487,0.013,2,1,1,0
48.64,AUD,CN,US,1,6,0.1569,0.0083,0,0,3,0
94.44,USD,FR,CA,1,6,0.0965,0.0689,3,0,1,0
75.58,USD,CN,AU,1,4,0.0283,0.0281,3,0,1,0
313.68,AUD,CN,CA,1,18,0.0294,0.0098,0,1,3,0
157.49,CAD,NG,BR,1,3,0.0926,0.0063,3,2,1,0
41.63,GBP,US,AU,1,10,0.061,0.0087,0,0,1,0
215.96,CAD,AU,DE,1,10,0.0281,0.0059,2,0,2,0
47.35,EUR,GB,GB,0,7,0.032,0.0619,1,0,4,0
222.59,AUD,FR,CN,1,4,0.0571,0.0018,1,2,3,0
82.05,EUR,FR,DE,1,11,0.081,0.0257,1,0,1,0
30.35,AUD,BR,DE,1,6,0.077,0.0017,3,1,0,0
37.28,AUD,NG,CA,1,8,0.1046,0.0042,2,1,1,0
194.88,AUD,NG,BR,1,10,0.0481,0.0212,2,0,4,0
18.91,CAD,AU,FR,1,7,0.0528,0.0002,3,0,5,0
108.63,CAD,GB,IN,1,10,0.0411,0.0062,1,0,4,0
63.66,AUD,GB,NG,1,3,0.0088,0.0053,1,0,1,1
13.17,CAD,GB,FR,1,10,0.0686,0.0105,5,0,1,0
717.8,EUR,AU,DE,1,6,0.0417,0.006,5,0,2,0
87.1,CAD,FR,NG,1,12,0.106,0.0053,1,2,2,0
47.8,USD,IN,CN,1,8,0.065,0.0528,1,0,0,0
129.45,GBP,DE,CA,1,13,0.1948,0.0136,6,2,2,0
28.77,CAD,GB,FR,1,5,0.1184,0.0008,2,3,3,1
37.16,EUR,FR,IN,1,7,0.1362,0.0086,1,1,1,0
91.42,USD,AU,NG,1,6,0.0678,0.0072,1,1,3,0
19.15,AUD,FR,GB,1,8,0.0289,0.0159,1,0,3,0
315.01,USD,IN,FR,1,6,0.03,0.0243,0,0,2,0
22.02,CAD,CN,BR,1,8,0.1395,0.0003,2,0,1,0
88.31,EUR,BR,FR,1,7,0.0489,0.014,5,4,1,0
35.41,USD,CN,BR,1,6,0.0659,0.006,2,0,0,0
22.53,CAD,NG,IN,1,13,0.0671,0.0156,1,1,2,0
17.52,USD,CA,GB,1,10,0.177,0.0023,2,1,0,1
116.99,EUR,FR,NG,1,10,0.0228,0.003,3,1,1,0
46.43,CAD,CA,FR,1,10,0.0641,0.0061,1,1,0,0
76.61,AUD,AU,CN,1,4,0.3092,0.0068,0,2,1,0
23.97,EUR,FR,US,1,14,0.1654,0.0119,2,2,0,0
24.12,AUD,CA,GB,1,3,0.1032,0.0381,2,3,1,0
13.14,AUD,FR,IN,1,10,0.0693,0.0357,5,1,3,0
265.67,AUD,CA,AU,1,7,0.0829,0.0255,2,0,1,0
93.2,CAD,BR,FR,1,10,0.1048,0.0404,0,2,1,1
80.37,USD,US,CA,1,3,0.1189,0.027,2,0,4,1
111.17,GBP,NG,GB,1,10,0.1448,0.0124,2,2,2,0
32.8,GBP,BR,DE,1,7,0.0916,0.0078,2,0,4,0
102.4,CAD,GB,IN,1,14,0.1113,0.0096,4,0,3,0
178.62,USD,NG,GB,1,8,0.0907,0.0239,2,0,0,0
91.29,EUR,IN,BR,1,7,0.1417,0.0284,2,2,1,0
64.08,USD,GB,US,1,11,0.0878,0.0111,2,2,1,0
21.87,GBP,CN,US,1,6,0.0601,0.0053,2,0,0,0
74.27,USD,CA,DE,1,7,0.0099,0.0003,5,2,0,0
17.63,EUR,CA,FR,1,12,0.1143,0.0113,0,2,5,0
8.04,AUD,AU,CN,1,12,0.0741,0.1229,0,1,3,0
165.77,CAD,AU,BR,1,8,0.0561,0.0611,0,2,2,0
36.99,AUD,AU,AU,0,8,0.0739,0.0045,4,0,1,0
29.72,USD,GB,AU,1,10,0.1057,0.0146,4,0,3,0
146.69,EUR,AU,FR,1,2,0.1988,0.0181,1,1,1,0
39.12,CAD,NG,NG,0,6,0.1129,0.0053,1,1,0,0
111.54,EUR,FR,DE,1,12,0.0544,0.0407,3,0,1,0
21.41,AUD,NG,NG,0,12,0.065,0.0081,1,1,4,0
10.35,AUD,US,CN,1,6,0.0887,0.0476,2,1,2,0
276.42,GBP,CA,IN,1,3,0.1455,0.0518,4,0,1,1
227.72,EUR,BR,CN,1,9,0.2328,0.0173,2,2,3,0
87.84,USD,BR,FR,1,6,0.0588,0.009,1,1,1,0
17.67,AUD,DE,GB,1,6,0.1727,0.0125,2,3,2,0
14.52,AUD,CN,IN,1,9,0.078,0.0155,3,2,1,0
37.51,AUD,GB,BR,1,9,0.0743,0.0162,2,1,4,0
42.66,USD,NG,CA,1,8,0.058,0.0143,1,1,1,0
84.02,GBP,NG,IN,1,5,0.0707,0.004,1,0,2,1
29.19,AUD,AU,BR,1,8,0.0656,0.0351,2,0,3,0
50.05,GBP,BR,AU,1,7,0.0704,0.0001,6,1,1,0
60.95,GBP,AU,FR,1,14,0.0597,0.0026,3,1,1,0
33.19,EUR,DE,FR,1,10,0.1678,0.0029,5,1,1,0
183.07,USD,AU,BR,1,11,0.0217,0.0261,1,0,2,0
23.4,GBP,US,CA,1,4,0.0533,0.0141,1,0,1,0
38.91,EUR,US,GB,1,8,0.1727,0.0431,3,0,2,0
22.13,CAD,CN,DE,1,9,0.0608,0.0148,3,0,2,0
121.32,AUD,CA,BR,1,4,0.0356,0.0437,1,1,2,1
15.0,AUD,IN,GB,1,9,0.0502,0.0079,1,1,0,0
52.18,AUD,DE,NG,1,4,0.1082,0.0153,3,0,0,0
59.3,USD,CA,NG,1,11,0.1223,0.0214,2,1,3,0
6.33,AUD,GB,CA,1,9,0.026,0.0163,3,1,4,0
86.75,AUD,GB,US,1,12,0.1498,0.0462,3,1,3,0
51.66,GBP,DE,GB,1,5,0.004,0.0537,0,2,3,0
27.74,CAD,NG,AU,1,7,0.0444,0.0045,0,2,2,0
198.54,AUD,NG,BR,1,10,0.1563,0.0147,0,1,0,0
57.04,GBP,CA,US,1,5,0.0737,0.0069,4,1,2,0
13.56,EUR,BR,GB,1,11,0.0454,0.0029,3,1,2,0
40.87,AUD,BR,DE,1,10,0.252,0.0453,1,0,2,0
63.56,EUR,CN,IN,1,9,0.0543,0.0018,3,1,0,0
36.95,USD,FR,US,1,11,0.067,0.0167,1,1,0,0
38.67,CAD,AU,DE,1,4,0.0419,0.0465,0,2,2,0
8.73,CAD,IN,AU,1,7,0.0213,0.0137,2,0,1,0
133.74,EUR,BR,BR,0,10,0.0653,0.0077,3,1,0,0
20.31,USD,CN,GB,1,8,0.0957,0.0192,2,0,2,1
91.88,GBP,DE,AU,1,2,0.1112,0.006,3,1,2,0
72.93,AUD,IN,GB,1,8,0.1147,0.0229,3,0,1,0
72.69,EUR,US,BR,1,10,0.1751,0.0515,2,0,1,0
49.73,AUD,DE,FR,1,10,0.0795,0.0089,2,1,1,0
43.02,GBP,CN,BR,1,6,0.0485,0.0136,5,1,1,0
200.62,EUR,CN,CN,0,16,0.0205,0.0097,0,0,0,0
23.43,CAD,GB,GB,0,4,0.0581,0.0193,4,1,2,0
506.44,AUD,NG,FR,1,7,0.0368,0.0087,3,0,0,0
58.07,EUR,DE,DE,0,5,0.168,0.0067,4,0,3,0
40.04,USD,CN,IN,1,8,0.0443,0.0599,3,0,2,0
32.33,CAD,AU,IN,1,10,0.0493,0.0007,1,1,3,0
15.26,GBP,AU,US,1,8,0.0933,0.0343,1,1,2,0
10.48,AUD,CA,AU,1,4,0.1589,0.0225,3,1,0,0
98.13,CAD,CA,NG,1,12,0.0998,0.022,0,2,2,0
12.12,AUD,DE,BR,1,6,0.3127,0.0293,1,0,1,0
22.24,USD,CA,NG,1,15,0.043,0.0136,2,1,2,0
18.11,CAD,NG,AU,1,6,0.0356,0.0194,2,1,1,0
57.16,GBP,AU,FR,1,7,0.076,0.0035,2,1,0,0
35.7,AUD,GB,IN,1,7,0.1731,0.017,1,0,1,0
53.03,CAD,IN,IN,0,6,0.0583,0.0151,0,2,2,0
19.77,CAD,NG,CA,1,7,0.0688,0.0047,2,1,1,0
16.72,GBP,US,CN,1,13,0.053,0.0128,1,2,2,0
139.54,CAD,US,AU,1,7,0.0386,0.0511,1,2,1,0
173.98,AUD,CA,AU,1,11,0.1413,0.0018,1,1,1,0
3.97,USD,AU,GB,1,6,0.0949,0.0331,3,1,2,0
54.99,GBP,BR,GB,1,6,0.0142,0.0363,2,1,2,0
129.5,AUD,US,DE,1,6,0.0396,0.0012,1,1,0,0
60.78,EUR,DE,IN,1,5,0.0487,0.0272,2,1,2,0
28.89,CAD,IN,FR,1,8,0.0688,0.0261,1,2,0,0
41.16,EUR,DE,IN,1,9,0.1064,0.0166,1,1,2,1
19.24,GBP,AU,IN,1,4,0.1602,0.0001,2,1,2,0
37.85,AUD,AU,FR,1,9,0.1266,0.0632,2,0,0,0
54.86,AUD,CA,US,1,15,0.0774,0.0314,1,0,5,0
337.02,EUR,CN,AU,1,11,0.167,0.0055,2,1,0,0
118.15,AUD,DE,DE,0,9,0.1286,0.076,0,1,3,0
81.12,AUD,AU,CA,1,4,0.128,0.0008,4,1,3,0
202.66,CAD,AU,BR,1,8,0.0272,0.0598,3,1,3,0
57.57,USD,US,IN,1,6,0.0968,0.0039,2,2,0,0
512.39,AUD,NG,NG,0,13,0.1779,0.0121,0,1,3,0
14.07,GBP,CA,GB,1,9,0.0669,0.0065,1,0,0,1
65.49,EUR,NG,CN,1,5,0.046,0.0107,0,0,1,0
170.42,GBP,GB,DE,1,6,0.0948,0.0124,1,3,0,0
85.13,GBP,FR,CA,1,12,0.0267,0.0036,4,0,2,1
24.19,EUR,CA,NG,1,8,0.0719,0.0016,1,0,1,0
33.65,AUD,DE,CA,1,10,0.092,0.0378,1,2,0,0
63.11,CAD,GB,NG,1,6,0.0386,0.046,2,1,1,0
20.04,USD,CA,NG,1,7,0.0027,0.0015,0,0,2,0
103.16,USD,FR,DE,1,8,0.0236,0.0088,5,0,3,0
25.38,CAD,US,BR,1,5,0.1102,0.0022,4,0,2,0
22.2,AUD,NG,DE,1,6,0.0122,0.0277,1,0,0,0
32.28,GBP,IN,NG,1,3,0.1944,0.0102,2,1,0,0
30.9,CAD,BR,DE,1,11,0.0686,0.0138,2,0,0,0
217.15,AUD,FR,IN,1,3,0.1972,0.0064,1,0,0,0
157.91,EUR,CA,NG,1,7,0.1178,0.018,0,1,2,0
102.27,EUR,IN,FR,1,6,0.23,0.0152,3,1,2,0
138.27,EUR,BR,US,1,11,0.1085,0.0425,2,1,4,0
78.42,AUD,DE,US,1,3,0.0903,0.0264,4,0,2,0
13.49,EUR,BR,FR,1,11,0.0973,0.053,1,0,1,0
25.01,USD,CN,GB,1,10,0.0332,0.0062,1,1,2,0
73.99,EUR,GB,DE,1,7,0.1246,0.0095,2,2,1,0
13.64,CAD,US,US,0,7,0.1394,0.0188,2,1,1,0
20.59,CAD,NG,DE,1,11,0.0808,0.0015,4,2,3,0
39.65,USD,NG,US,1,16,0.0907,0.0122,1,0,1,0
146.83,CAD,US,CA,1,9,0.0821,0.0032,3,2,2,0
123.72,AUD,CN,AU,1,6,0.1647,0.0263,3,1,0,0
116.83,AUD,CA,FR,1,7,0.1665,0.0049,5,0,1,0
12.12,AUD,CN,AU,1,8,0.0965,0.0065,1,0,1,0
19.95,GBP,FR,GB,1,6,0.0325,0.0319,5,1,1,0
255.29,AUD,NG,AU,1,11,0.058,0.0094,0,0,1,0
122.66,AUD,NG,CA,1,14,0.1064,0.0007,3,1,1,0
243.9,CAD,FR,GB,1,11,0.1039,0.0073,0,0,0,0
529.45,CAD,US,DE,1,7,0.0519,0.0305,1,1,2,0
24.32,AUD,FR,CA,1,5,0.0552,0.0196,6,0,2,0
187.43,EUR,DE,DE,0,6,0.0402,0.1086,1,0,1,0
24.12,USD,BR,AU,1,9,0.0443,0.0004,1,1,2,0
2.6,EUR,CA,AU,1,11,0.1495,0.0052,1,3,1,0
19.56,AUD,BR,CA,1,8,0.1846,0.0045,3,2,2,1
33.53,USD,GB,DE,1,8,0.1444,0.036,1,1,1,1
143.52,AUD,GB,CN,1,12,0.0702,0.0434,5,0,1,0
109.24,EUR,DE,FR,1,5,0.1158,0.0255,1,0,1,0
30.47,AUD,NG,US,1,8,0.0445,0.0006,3,1,0,0
97.72,EUR,IN,US,1,11,0.0294,0.004,2,3,2,0
366.69,AUD,CN,CN,0,7,0.059,0.0309,4,3,0,0
22.28,AUD,AU,GB,1,9,0.0422,0.027,0,6,1,0
37.14,GBP,CN,IN,1,6,0.0671,0.0024,3,1,1,0
22.94,CAD,DE,CA,1,9,0.1567,0.0175,2,0,1,0
39.2,USD,AU,DE,1,9,0.1124,0.0019,3,0,4,0
21.29,USD,US,US,0,13,0.0324,0.0061,0,1,1,0
148.74,CAD,AU,AU,0,6,0.0927,0.0026,2,2,2,0
31.31,AUD,DE,GB,1,4,0.206,0.0213,3,0,2,0
93.23,EUR,IN,FR,1,11,0.2326,0.0044,1,0,1,0
120.58,CAD,BR,GB,1,8,0.0312,0.0007,4,3,2,0
24.22,GBP,US,AU,1,7,0.0876,0.0072,2,4,2,0
77.08,AUD,IN,IN,0,5,0.0704,0.0012,2,1,4,0
13.38,EUR,IN,DE,1,12,0.0937,0.0237,2,2,1,1
77.07,EUR,FR,NG,1,4,0.0966,0.003,1,1,4,0
383.65,AUD,CN,IN,1,4,0.0681,0.0436,3,2,1,0
31.67,AUD,BR,CA,1,13,0.1277,0.0719,3,2,0,0
272.83,EUR,BR,DE,1,8,0.0374,0.0206,2,1,3,0
78.88,GBP,CN,NG,1,8,0.0169,0.0352,2,0,1,0
21.43,EUR,NG,CA,1,4,0.0721,0.013,4,1,0,0
66.72,GBP,AU,NG,1,11,0.1728,0.0055,0,0,2,0
19.5,GBP,NG,DE,1,7,0.0671,0.0449,2,1,2,0
13.27,EUR,FR,GB,1,8,0.0547,0.0121,0,2,1,0
223.16,AUD,AU,IN,1,5,0.0728,0.0402,3,2,1,0
129.65,CAD,FR,BR,1,8,0.1026,0.0027,3,0,1,0
226.46,USD,GB,GB,0,5,0.1907,0.0299,3,0,1,0
157.56,AUD,FR,IN,1,8,0.099,0.0073,2,1,1,0
21.47,EUR,BR,GB,1,5,0.1166,0.0177,0,0,1,0
30.33,CAD,CN,IN,1,5,0.0116,0.0004,0,2,1,0
209.54,GBP,GB,IN,1,12,0.2054,0.0011,1,0,6,1
51.51,AUD,IN,DE,1,2,0.1499,0.025,3,1,2,0
106.27,AUD,AU,CN,1,7,0.0718,0.0452,0,2,2,0
32.61,CAD,DE,CN,1,8,0.0448,0.0075,3,1,1,0
101.53,AUD,US,BR,1,7,0.0652,0.0155,1,0,1,0
76.96,EUR,BR,CA,1,7,0.012,0.0005,2,0,0,0
26.65,AUD,AU,FR,1,8,0.0478,0.0132,1,0,0,0
86.02,USD,NG,CA,1,6,0.1319,0.0102,0,2,1,0
333.8,USD,AU,CA,1,8,0.1316,0.0488,3,0,1,0
14.25,EUR,GB,BR,1,6,0.0032,0.0309,2,3,0,0
51.02,GBP,GB,BR,1,8,0.1168,0.0165,2,3,3,0
72.54,EUR,CN,NG,1,6,0.0476,0.0721,0,1,1,0
68.38,AUD,US,GB,1,8,0.0906,0.0014,2,2,0,1
69.13,AUD,IN,FR,1,7,0.1391,0.0098,0,1,2,0
127.57,USD,IN,CN,1,7,0.2063,0.012,2,0,1,0
18.57,GBP,DE,IN,1,5,0.037,0.0399,2,1,0,0
61.75,GBP,BR,CN,1,12,0.123,0.0333,0,1,2,0
105.75,USD,IN,CA,1,9,0.1679,0.0251,4,0,1,0
60.89,CAD,BR,IN,1,9,0.0718,0.0198,4,1,0,0
152.9,AUD,DE,BR,1,11,0.0623,0.0285,3,0,2,0
48.45,AUD,BR,GB,1,11,0.0555,0.0126,1,0,1,0
36.93,CAD,DE,IN,1,2,0.0723,0.0051,2,1,2,1
18.9,GBP,CA,FR,1,10,0.1331,0.0037,0,1,0,0
16.67,USD,IN,US,1,5,0.0292,0.0242,0,1,0,0
126.01,GBP,US,AU,1,4,0.2773,0.0181,3,0,1,0
371.33,EUR,FR,GB,1,8,0.0732,0.0321,0,1,4,1
25.97,USD,NG,FR,1,6,0.0558,0.0647,3,1,2,0
89.71,GBP,FR,DE,1,13,0.0025,0.0153,5,1,3,0
18.56,AUD,AU,FR,1,6,0.0321,0.0236,1,0,0,0
65.82,GBP,IN,DE,1,5,0.0517,0.0051,1,0,0,0
867.38,USD,NG,BR,1,12,0.1501,0.0027,5,2,1,0
57.76,EUR,CA,CN,1,9,0.0294,0.0085,2,0,2,0
72.49,GBP,DE,GB,1,12,0.0889,0.0669,2,2,2,0
108.53,CAD,US,BR,1,7,0.091,0.0305,2,0,3,0
63.66,USD,IN,US,1,11,0.0038,0.0117,1,3,3,0
82.37,CAD,CA,CN,1,8,0.0499,0.0634,2,2,0,0
19.27,CAD,CN,IN,1,9,0.104,0.0049,1,0,3,0
13.75,GBP,CN,BR,1,6,0.0904,0.0048,3,2,0,0
23.58,GBP,CA,AU,1,8,0.0128,0.0204,1,0,2,0
11.97,CAD,US,GB,1,10,0.0421,0.0183,4,2,1,0
106.84,EUR,GB,CA,1,14,0.0895,0.0001,2,1,0,0
14.71,CAD,FR,CA,1,9,0.014,0.0026,1,2,2,0
60.42,EUR,CA,FR,1,10,0.1549,0.0024,1,1,1,0
162.79,CAD,FR,US,1,13,0.0823,0.0094,1,0,1,0
104.64,USD,US,DE,1,7,0.0891,0.0082,1,0,1,0
67.77,EUR,FR,GB,1,8,0.0758,0.0214,1,0,2,0
221.32,GBP,AU,DE,1,9,0.1487,0.0476,2,0,2,1
14.78,CAD,DE,NG,1,7,0.2406,0.043,5,0,2,0
32.53,GBP,US,US,0,7,0.1271,0.0255,0,0,1,1
8.06,USD,US,DE,1,8,0.1607,0.0444,5,0,1,0
63.85,AUD,FR,NG,1,5,0.0778,0.0434,1,0,2,0
23.59,GBP,NG,CN,1,7,0.1048,0.1128,6,2,4,1
52.19,USD,CA,BR,1,6,0.0417,0.0389,2,1,1,0
45.34,EUR,FR,BR,1,9,0.1435,0.0107,1,1,7,0
72.91,GBP,DE,GB,1,11,0.0344,0.0051,2,1,1,1
36.3,USD,IN,FR,1,4,0.0185,0.005,2,0,3,0
26.39,EUR,CN,GB,1,8,0.0299,0.0054,1,0,0,0
27.45,CAD,FR,DE,1,11,0.1529,0.0525,3,1,3,0
190.1,CAD,DE,CN,1,11,0.106,0.0077,0,1,2,0
13.71,EUR,US,GB,1,10,0.0325,0.0193,1,2,0,0
323.1,USD,GB,US,1,6,0.1697,0.0019,2,1,0,0
83.21,EUR,FR,CA,1,11,0.0506,0.0184,2,0,1,0
50.36,AUD,US,BR,1,4,0.0503,0.0484,4,0,1,0
70.82,CAD,AU,US,1,6,0.0228,0.0151,2,0,4,0
22.15,GBP,AU,FR,1,9,0.0727,0.0232,1,1,2,0
257.8,GBP,AU,GB,1,3,0.1354,0.0042,3,1,1,0
30.05,EUR,NG,FR,1,7,0.0454,0.0073,0,0,2,0
25.82,USD,GB,DE,1,6,0.0952,0.0016,2,1,0,0
17.05,AUD,NG,NG,0,7,0.0259,0.0067,1,1,0,0
25.38,CAD,BR,AU,1,13,0.0195,0.002,1,0,1,0
109.65,GBP,CA,AU,1,8,0.0683,0.0269,2,0,1,0
47.51,GBP,BR,CA,1,12,0.1139,0.0087,2,0,0,0
22.96,CAD,NG,FR,1,8,0.1299,0.0293,3,1,1,1
21.17,USD,CA,BR,1,11,0.1839,0.0089,1,2,1,0
79.0,CAD,DE,GB,1,8,0.1309,0.0141,2,1,1,0
19.89,EUR,US,CA,1,7,0.0255,0.0031,3,3,1,0
